code,label
"#include <iostream>
#include <cmath>

int solve(int k, int n) {
    int count = 1;
    if (n == 2 || n == 3)
        return count;
    else {
        int c = sqrt(n);
        for (int i = k; i <= c; i++)
            if (n % i == 0)
                count += solve(i, n / i);
        return count;
    }
}

int main() {
    int n, num;
    std::cin >> n;
    for (int i = 0; i < n; i++) {
        std::cin >> num;
        std::cout << solve(2, num) << std::endl;
    }
    return 0;
}",1
"#include<cmath>#include<iostream>#include<cstdio>#include<algorithm>#include<climits>using namespace std;long long solve(long long x,long long y){long long result = 0;for(long long z=x; z*z<=y; z++){if(y%z == 0) {result += solve(z,y/z);} if(z*z != y && z!=1) {result += solve(z,y/(y/z));}}return result;}int main(){long long n,m;cin>>n;for(long long i=0;i<n;i++){cin>>m;cout<<solve(1,m)<<endl;}return 0;}",1
"#include <cmath> #include <iostream> int num; int solve(int n, int divisor) { if (divisor == n) { num++; return n / divisor; } if (n % divisor == 0) { num++; solve(n / divisor, divisor); } return n; } int main() { int order, n, i; std::cin >> order; while (order--) { std::cin >> n; num = 0; solve(n, 1); std::cout << num << std::endl; } return 0; }",1
"#include <iostream>
#include <cmath>

// Function to count the factors of a number
int countFactors(int number) {
    int count = 0;
    for (int i = 2; i <= sqrt(number); i++) {
        while (number % i == 0) {
            number /= i;
            count++;
        }
    }
    if (number > 1) count++;
    return count;
}

int main() {
    int n, number;
    std::cin >> n;
    for (int i = 0; i < n; i++) {
        std::cin >> number;
        std::cout << countFactors(number) << std::endl;
    }
    return 0;
}",1
"#include <iostream>
#include <cmath>

int solve(int x, int divisor) {
    if (x == 1) return 1;
    if (x % divisor == 0) return solve(x / divisor, divisor) + 1;
    return solve(x, divisor + 1);
}

int main() {
    int n, num;
    std::cin >> n;
    while (n--) {
        std::cin >> num;
        std::cout << solve(num, 2) << std::endl;
    }
    return 0;
}",1
"#include <iostream>#include <vector>using namespace std;int factorize(int a, int b) { int factor = 0; for (int i = b; i <= a; i++) { if (a % i == 0) { factor++; factor += factorize(a / i, i); } } return factor; }int main() { int n, a; cin >> n; for (int i = 0; i < n; i++) { cin >> a; cout << factorize(a, 2) << endl; } return 0; }",1
"#include <iostream>#include <cmath>#include <vector>#include <cstdlib>using namespace std;int factorCount(int num, int divisor) {    if (num <= 1)        return 1;    int count = 1;    for (int i = divisor; i <= sqrt(num); i++) {        if (num % i == 0)            count += factorCount(num / i, i);    }    return count;}int main() {    int n;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; i++) {        cin >> numbers[i];        cout << factorCount(numbers[i], 2) << endl;    }    return 0;}",1
"#include <cmath>#include <vector>#include <iostream>#include <numeric>using namespace std;int divisors(int x, int y) { vector<int> divisors; for (int a = y; a <= sqrt(x); a++) { if (x % a == 0) { divisors.push_back(x / a); divisors.push_back(a); } } return divisors.size();}int main() { int m; cin >> m; vector<int> numbers(m), counts(m); for (int i = 0; i < m; i++) { cin >> numbers[i]; counts[i] = divisors(numbers[i], 2); } for (int i = 0; i < m; i++) { cout << counts[i] << endl; } return 0;}",1
"#include <cmath>int count = 0;void decompose(int number, int divisor) {    if (number == 1)        return;    for (int i = divisor; i <= sqrt(number); i++) {        if (number % i == 0) {            count++;            decompose(number / i, i);        }    }    return;}int main() {    int n, num;    std::cin >> n;    for (int i = 0; i < n; i++) {        std::cin >> num;        count = 0;        decompose(num, 2);        std::cout << count << std::endl;    }    return 0;}",1
#include<iostream>#include<cmath>using namespace std;int factorization(int x) {    int sum = 0;    for(int i = 2; i <= sqrt(x); i++) {        if(x % i == 0) {            sum++;            if(x / i != i) {                sum += factorization(x / i);            }        }    }    return sum;}int main() {    int n;    cin >> n;    while(n--) {        int x;        cin >> x;        cout << factorization(x) << endl;    }},1
"#include<iostream>#include<cmath>using namespace std;int factorization(int num, int i) {    int sum = 1;    double sqrtNum = sqrt((double)num);    for (int j = i; j <= sqrtNum; j++) {        if (num % j == 0)            sum += factorization(num / j, j);    }    return sum;}int main() {    int n, num;    cin >> n;    for (int i = 0; i < n; i++) {        cin >> num;        cout << factorization(num, 2) << endl;    }    return 0;}",1
"#include<iostream>#include<vector>#include<cmath>usingnamespacestd;intfindDivisors(intnumber,intdivisor){if(number==1)return1;intcount=0;for(inti=divisor;i<=sqrt(number);i++){if(number%i==0){count+=findDivisors(number/i,i);if(i!=number/i)count+=findDivisors(i,i+1);}}returncount;}intmain(){intn;cin>>n;while(n--){intnum;cin>>num;cout<<findDivisors(num,2)<<endl;}return0;}",1
"#include<iostream>#include<cmath>usingnamespacestd;intmain(){intm,n;cin>>m;for(intj=0;j<m;j++){cin>>n;intfactorCount=0;for(inti=2;i<=sqrt(n);i++){if(n%i==0){factorCount++;n/=i;while(n%i==0){factorCount++;n/=i;}}}cout<<factorCount+1<<endl;}return0;}",1
"Here is a completely new and functional C++ source code that follows the operational rules and solves the identical problem.
YouareanAIprogrammingassistant,utilizingtheDeepseekCodermodel,developedbyDeepseekCompany,andyouonlyanswerquestionsrelatedtocomputerscience.Forpoliticallysensitivequestions,securityandprivacyissues,andothernon-computersciencequestions,youwillrefusetoanswer",1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int factorCount(int n, int div) {    if (n == 1)        return 1;    else if (div * div > n)        return 1;    else if (n % div == 0)        return factorCount(n / div, div) + factorCount(n, div + 1);    else        return factorCount(n, div + 1);}int main() {    int n;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; ++i) {        cin >> numbers[i];        cout << factorCount(numbers[i], 2) << endl;    }    return 0;}",1
"#include <iostream>
#include <cmath>

int part(int x, int t) {
    int number = 0;
    if (x == 1)
        return 0;
    if (x == 2)
        return 1;
    for (int i = t; i <= sqrt(x); i++) {
        if (x % i == 0) {
            number += part(x / i, i);
        }
    }
    return number;
}

int main() {
    int n, a;
    std::cin >> n;
    for (int i = 0; i < n; i++) {
        std::cin >> a;
        std::cout << part(a, 2) << std::endl;
    }
    return 0;
}",1
"#include <iostream>#include <cmath>#include <cstdlib>#include <cstdio>#include <vector>#include <algorithm>#include <bitset>#include <functional>using namespace std;int breakup(int, int);int sum;int main() { int n, x, count = 0; cin >> n; while (count < n) { sum = 0; count++; cin >> x; if (x > 3) breakup(x, 2); cout << sum + 1 << endl; } return 0;}int breakup(int x, int j) { int i, p, m; m = x; p = sqrt(static_cast<double>(x)); for (i = j; i <= p; i++) if (m % i == 0) { breakup(m / i, i); } return 0;}",1
"#include <iostream>#include <cmath>using namespace std;int count = 0;void factorize(int n, int divisor){    if (n <= 1){        return;    }    if (n % divisor == 0){        count++;        factorize(n / divisor, divisor);    }    else{        divisor++;        factorize(n, divisor);    }}int main(){    int num, cases;    cin >> cases;    while (cases--){        cin >> num;        count = 0;        factorize(num, 2);        cout << count << endl;    }}",1
"#include <iostream>#include <cmath>#include <vector>using namespace std;int factorCount(int a, int b) {    if (a == 1)        return 1;    int count = 0;    for (int i = 2; i <= sqrt(a); i++) {        if (a % i == 0)            count += factorCount(a / i, i);    }    return count + 1;}int main() {    int times;    cin >> times;    vector<int> counts(times);    for (int i = 0; i < times; i++) {        int num;        cin >> num;        counts[i] = factorCount(num, num);    }    for (int count : counts) {        cout << count << endl;    }    return 0;}",1
"#include <iostream> #include <cmath> using namespace std; int countDivisors(int num, int divisor) { int count = 0; for (int i = divisor; i >= 2; i--) { if (num % i == 0) return count + 1; count++; } return count; } int separate(int num) { int sum = 0; int sqrtNum = sqrt(num); for (int i = 2; i <= sqrtNum; i++) { if (num % i == 0 && num / i <= i) { sum++; if (num / i != 2) sum += separate(num / i); } else if (num % i == 0 && countDivisors(num / i, i) > 0) { sum += countDivisors(num / i, i); } } return sum; } int main() { int n; cin >> n; for (int i = 0; i < n; i++) { int m; cin >> m; cout << separate(m) << endl; } return 0; }",1
"#include <iostream>
#include <cmath>

int countFactors(int number, int minFactor) {
    int factorCount = 0;
    int sqrtNumber = static_cast<int>(sqrt(static_cast<double>(number)));

    for (int factor = minFactor; factor <= sqrtNumber; ++factor) {
        if (number % factor == 0) {
            factorCount++;
            factorCount += countFactors(number / factor, factor);
        }
    }

    return factorCount;
}

int main() {
    int testCases;
    std::cin >> testCases;

    while (testCases--) {
        int number;
        std::cin >> number;
        std::cout << countFactors(number, 2) + 1 << std::endl;
    }

    return 0;
}",1
#include <iostream>#include <cmath>#include <vector>#include <unordered_set>using namespace std;int countDivisors(int n) {    if (n == 0) return 0;    unordered_set<int> divisors;    for (int i = 1; i <= sqrt(n); i++) {        if (n % i == 0) {            divisors.insert(i);            divisors.insert(n / i);        }    }    return divisors.size();}int main() {    int n;    cin >> n;    vector<int> numbers(n);    for (int i = 0; i < n; i++) {        cin >> numbers[i];    }    for (int i = 0; i < n; i++) {        cout << countDivisors(numbers[i]) << endl;    }    return 0;},1
"#include <iostream>#include <vector>usingnamespacestd;voiddivide(intn,intstart,vector<int>&counts){for(inti=start;i<=n;i++){if(n%i==0){if(n/i==1)counts[n]++;else divide(n/i,i,counts);}};}intmain(){intN,n;cin>>N;vector<int> counts(1001, 0);for(inti=0;i<N;i++){cin>>n;divide(n,2,counts);for(intj=0;j<=n;j++)if(counts[j]!=0)cout<<j<<"":""<<counts[j]<<endl;counts.assign(1001, 0);}return0;}",1
"#include <iostream>#include <vector>#include <cmath>using namespace std;int countDivisors(int num, int min) {    if (num < min) return 0;    int count = 0;    for (int i = min; i <= sqrt(num); i++) {        if (num % i == 0) {            if (i * i != num) {                count += countDivisors(num / i, i) + 1;            } else {                count += 1;            }        }    }    return count;}int main() {    int n;    cin >> n;    vector<int> nums(n);    for (int i = 0; i < n; i++) {        cin >> nums[i];        cout << countDivisors(nums[i], 2) << endl;    }    return 0;}",1
